Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime
Sun 10:44:46 PM,48.6636,103.1004,← 314°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:46:03 PM,48.7601,102.9500,← 314°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:48:02 PM,48.9088,102.7164,← 314°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:50:08 PM,49.0657,102.4676,← 314°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:52:06 PM,49.2122,102.2331,← 314°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:54:07 PM,49.3619,101.9913,← 314°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:56:05 PM,49.5074,101.7540,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:57:10 PM,49.5873,101.6227,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 10:58:10 PM,49.6610,101.5011,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:00:10 PM,49.8079,101.2568,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:01:57 PM,49.9385,101.0378,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:03:10 PM,50.0273,100.8876,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:05:03 PM,50.1645,100.6541,← 313°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:07:11 PM,50.3192,100.3880,← 312°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:09:05 PM,50.4566,100.1495,← 312°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:10:11 PM,50.5359,100.0108,← 312°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:12:04 PM,50.6713,99.7723,← 312°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:14:06 PM,50.8169,99.5132,← 312°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:15:07 PM,50.8894,99.3830,← 312°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:17:10 PM,51.0354,99.1193,← 311°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:19:10 PM,51.1771,98.8605,← 311°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:21:11 PM,51.3195,98.5978,← 311°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:23:11 PM,51.4601,98.3358,← 311°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:25:10 PM,51.5990,98.0743,← 311°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:27:10 PM,51.7385,97.8090,← 310°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:29:07 PM,51.8738,97.5488,← 310°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:30:12 PM,51.9488,97.4035,← 310°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:31:57 PM,52.0695,97.1679,← 310°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:33:10 PM,52.1531,97.0033,← 310°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:35:08 PM,52.2879,96.7359,← 310°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:37:06 PM,52.4220,96.4669,← 309°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:39:08 PM,52.5600,96.1870,← 309°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:40:10 PM,52.6299,96.0442,← 309°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:42:10 PM,52.7647,95.7663,← 309°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:44:01 PM,52.8887,95.5078,← 309°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:45:06 PM,52.9611,95.3557,← 308°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:46:07 PM,53.0289,95.2125,← 308°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:47:59 PM,53.1529,94.9484,← 308°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:49:08 PM,53.2289,94.7849,← 308°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:51:00 PM,53.3520,94.5184,← 308°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:52:04 PM,53.4220,94.3654,← 308°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:53:08 PM,53.4918,94.2119,← 307°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:55:06 PM,53.6201,93.9275,← 307°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:57:06 PM,53.7498,93.6365,← 307°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:58:07 PM,53.8154,93.4880,← 307°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Sun 11:59:10 PM,53.8831,93.3340,← 307°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:01:08 AM,54.0092,93.0443,← 307°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:03:01 AM,54.1293,92.7652,← 306°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:05:00 AM,54.2552,92.4696,← 306°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:06:11 AM,54.3299,92.2924,← 306°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:08:05 AM,54.4493,92.0064,← 306°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:09:10 AM,54.5171,91.8426,← 306°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:11:10 AM,54.6416,91.5388,← 305°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:13:07 AM,54.7623,91.2408,← 305°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:14:07 AM,54.8240,91.0873,← 305°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:16:09 AM,54.9487,90.7738,← 305°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:17:10 AM,55.0107,90.6162,← 305°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:18:50 AM,55.1120,90.3570,← 304°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:20:06 AM,55.1886,90.1590,← 304°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:21:08 AM,55.2508,89.9970,← 304°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:23:11 AM,55.3736,89.6740,← 304°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:25:12 AM,55.4937,89.3544,← 304°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:27:04 AM,55.6040,89.0568,← 303°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:29:10 AM,55.7273,88.7200,← 303°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:31:05 AM,55.8390,88.4107,← 303°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:33:07 AM,55.9566,88.0806,← 303°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:35:06 AM,56.0705,87.7568,← 302°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:36:11 AM,56.1324,87.5791,← 302°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:38:10 AM,56.2449,87.2523,← 302°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:40:08 AM,56.3557,86.9263,← 302°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:42:06 AM,56.4656,86.5984,← 301°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:44:09 AM,56.5793,86.2547,← 301°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:46:05 AM,56.6856,85.9286,← 301°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:48:06 AM,56.7955,85.5865,← 301°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:50:02 AM,56.9001,85.2566,← 300°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:51:10 AM,56.9609,85.0624,← 300°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:53:09 AM,57.0667,84.7210,← 300°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:55:09 AM,57.1725,84.3748,← 300°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:56:09 AM,57.2250,84.2009,← 299°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:57:10 AM,57.2782,84.0236,← 299°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 12:58:50 AM,57.3648,83.7319,← 299°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:00:10 AM,57.4335,83.4976,← 299°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:01:11 AM,57.4857,83.3183,← 298°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:02:46 AM,57.5664,83.0380,← 298°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:05:09 AM,57.6867,82.6138,← 298°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:06:56 AM,57.7758,82.2946,← 298°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:07:58 AM,57.8270,82.1089,← 297°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:09:10 AM,57.8862,81.8926,← 297°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:10:10 AM,57.9353,81.7118,← 297°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:11:11 AM,57.9849,81.5275,← 297°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:12:52 AM,58.0664,81.2212,← 297°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:14:06 AM,58.1256,80.9959,← 297°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:15:08 AM,58.1750,80.8066,← 296°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:16:11 AM,58.2248,80.6136,← 296°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:18:06 AM,58.3151,80.2601,← 296°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:20:08 AM,58.4097,79.8830,← 296°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:22:05 AM,58.4995,79.5195,← 295°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:24:03 AM,58.5889,79.1510,← 295°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:25:10 AM,58.6392,78.9409,← 295°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:26:11 AM,58.6848,78.7491,← 295°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:28:00 AM,58.7654,78.4052,← 294°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:29:09 AM,58.8159,78.1867,← 294°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:30:59 AM,58.8958,77.8370,← 294°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:32:05 AM,58.9432,77.6264,← 294°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:34:03 AM,59.0272,77.2484,← 293°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:35:06 AM,59.0716,77.0459,← 293°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:36:10 AM,59.1163,76.8396,← 293°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:38:06 AM,59.1966,76.4643,← 293°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:39:10 AM,59.2405,76.2565,← 292°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:41:06 AM,59.3191,75.8785,← 292°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:42:07 AM,59.3600,75.6790,← 292°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:43:11 AM,59.4026,75.4692,← 292°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:44:53 AM,59.4697,75.1337,← 292°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:46:06 AM,59.5173,74.8928,← 291°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:47:11 AM,59.5592,74.6778,← 291°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:48:53 AM,59.6243,74.3392,← 291°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:51:08 AM,59.7092,73.8891,← 291°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:52:53 AM,59.7741,73.5374,← 290°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:55:09 AM,59.8568,73.0799,← 290°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:57:05 AM,59.9261,72.6879,← 290°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:58:06 AM,59.9620,72.4811,← 289°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 01:59:09 AM,59.9988,72.2670,← 289°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:01:06 AM,60.0662,71.8683,← 289°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:02:08 AM,60.1014,71.6563,← 289°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:03:09 AM,60.1358,71.4473,← 288°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:05:08 AM,60.2018,71.0384,← 288°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:07:07 AM,60.2666,70.6278,← 288°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:09:05 AM,60.3295,70.2190,← 287°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:10:10 AM,60.3637,69.9932,← 287°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:12:06 AM,60.4237,69.5891,← 287°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:13:08 AM,60.4552,69.3724,← 287°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:14:10 AM,60.4864,69.1554,← 286°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:16:10 AM,60.5459,68.7341,← 286°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:17:11 AM,60.5755,68.5194,← 286°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:19:08 AM,60.6315,68.1064,← 286°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:20:57 AM,60.6825,67.7204,← 285°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:22:08 AM,60.7151,67.4683,← 285°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:23:10 AM,60.7432,67.2478,← 285°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:25:11 AM,60.7970,66.8163,← 285°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:27:10 AM,60.8485,66.3905,← 284°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:29:02 AM,60.8958,65.9885,← 284°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:30:10 AM,60.9239,65.7439,← 283°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:31:55 AM,60.9665,65.3653,← 283°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:34:07 AM,61.0184,64.8879,← 283°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:36:09 AM,61.0650,64.4453,← 282°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:37:52 AM,61.1031,64.0707,← 282°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:39:10 AM,61.1313,63.7864,← 282°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:41:09 AM,61.1732,63.3517,← 281°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:43:11 AM,61.2147,62.9048,← 281°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:45:03 AM,61.2514,62.4936,← 281°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:46:05 AM,61.2713,62.2655,← 280°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:47:10 AM,61.2916,62.0261,← 280°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:49:03 AM,61.3261,61.6092,← 280°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:50:07 AM,61.3450,61.3727,← 280°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:51:11 AM,61.3635,61.1358,← 279°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:53:01 AM,61.3943,60.7281,← 279°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:54:07 AM,61.4123,60.4832,← 279°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:55:57 AM,61.4412,60.0742,← 279°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:57:11 AM,61.4599,59.7987,← 278°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 02:59:09 AM,61.4886,59.3587,← 278°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:01:04 AM,61.5153,58.9291,← 278°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:02:08 AM,61.5295,58.6897,← 277°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:03:11 AM,61.5432,58.4539,← 277°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:04:52 AM,61.5641,58.0753,← 277°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:06:09 AM,61.5794,57.7864,← 276°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:07:57 AM,61.5998,57.3807,← 276°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:09:10 AM,61.6129,57.1062,← 276°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:10:48 AM,61.6297,56.7373,← 276°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:12:03 AM,61.6418,56.4547,← 275°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:13:04 AM,61.6513,56.2247,← 275°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:14:09 AM,61.6609,55.9794,← 275°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:15:59 AM,61.6762,55.5641,← 275°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:17:03 AM,61.6845,55.3222,← 274°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:18:07 AM,61.6924,55.0803,← 274°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:19:11 AM,61.6999,54.8382,← 274°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:21:10 AM,61.7127,54.3878,← 274°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:22:59 AM,61.7231,53.9749,← 273°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:24:09 AM,61.7291,53.7096,← 273°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:25:53 AM,61.7371,53.3152,← 273°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:27:07 AM,61.7421,53.0345,← 272°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:28:47 AM,61.7479,52.6551,← 272°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:30:08 AM,61.7519,52.3476,← 272°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:32:06 AM,61.7564,51.8996,← 271°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:33:09 AM,61.7583,51.6603,← 271°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:34:11 AM,61.7597,51.4248,← 271°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:36:08 AM,61.7612,50.9804,← 271°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:38:02 AM,61.7613,50.5474,← 270°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:39:07 AM,61.7608,50.3005,← 270°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:40:57 AM,61.7588,49.8826,← 270°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:42:08 AM,61.7569,49.6130,← 269°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:43:11 AM,61.7547,49.3738,← 269°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:45:06 AM,61.7497,48.9372,← 269°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:46:06 AM,61.7466,48.7095,← 268°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:47:59 AM,61.7396,48.2807,← 268°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:49:09 AM,61.7346,48.0152,← 268°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:51:10 AM,61.7248,47.5565,← 268°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:52:11 AM,61.7192,47.3254,← 267°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:54:02 AM,61.7082,46.9051,← 267°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:55:08 AM,61.7010,46.6553,← 267°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:56:48 AM,61.6892,46.2770,← 266°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:58:08 AM,61.6790,45.9747,← 266°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 03:59:11 AM,61.6705,45.7367,← 266°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:01:10 AM,61.6534,45.2876,← 266°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:03:05 AM,61.6355,44.8540,← 265°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:05:09 AM,61.6146,44.3871,← 265°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:07:11 AM,61.5925,43.9284,← 264°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:09:01 AM,61.5712,43.5154,← 264°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:10:07 AM,61.5579,43.2678,← 264°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:12:04 AM,61.5331,42.8295,← 263°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:13:08 AM,61.5190,42.5901,← 263°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:15:05 AM,61.4920,42.1529,← 263°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:16:07 AM,61.4772,41.9216,← 262°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:18:08 AM,61.4471,41.4708,← 262°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:20:10 AM,61.4153,41.0171,← 262°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:22:08 AM,61.3831,40.5792,← 261°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:24:01 AM,61.3509,40.1607,← 261°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:25:09 AM,61.3309,39.9093,← 261°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:27:09 AM,61.2945,39.4665,← 260°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:29:07 AM,61.2573,39.0320,← 260°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:30:10 AM,61.2369,38.8005,← 260°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:32:01 AM,61.2000,38.3933,← 260°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:33:08 AM,61.1771,38.1480,← 259°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:35:09 AM,61.1346,37.7058,← 259°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
Mon 04:37:04 AM,61.0930,37.2867,← 259°,,,,,Estimated,Arrivals,CCA1033,2025-03-24 13:04:30
